20240101 230100;17018.75;17024;17015;17016.25;801
20240101 230200;17016.25;17018;17013.75;17017;310
20240101 230300;17016.25;17018.25;17015.5;17016.5;232
20240101 230400;17016.75;17019;17016.5;17018.5;82
20240101 230500;17019;17019.25;17015.75;17015.75;80
20240101 230600;17016.5;17019.5;17016;17018.25;76
20240101 230700;17018.75;17019;17016.5;17017.5;62
20240101 230800;17017.25;17022.75;17017.25;17021;196
20240101 230900;17021.5;17021.75;17019.5;17020.75;86
20240101 231000;17021.5;17024.75;17020.25;17023.75;157
20240101 231100;17024;17025.25;17021.75;17025;159
20240101 231200;17024.25;17027.75;17022.75;17026.25;163
20240101 231300;17027;17027.5;17023;17024;445
20240101 231400;17023.75;17024.5;17022.5;17024.25;96
20240101 231500;17023.75;17026;17023;17025.75;96
20240101 231600;17025.5;17029.25;17025.5;17029;205
20240101 231700;17029;17029.5;17026.5;17028.75;124
20240101 231800;17029.25;17030.5;17028.25;17029.75;162
20240101 231900;17029.5;17030.5;17028.75;17029;102
20240101 232000;17029.25;17030;17028.25;17028.75;119
20240101 232100;17029.5;17029.5;17027;17027.5;107
20240101 232200;17027;17030.25;17027;17030.25;184
20240101 232300;17030;17030.5;17029;17030.25;114
20240101 232400;17030;17032.5;17030;17032;278
20240101 232500;17032;17032.75;17031;17032;126
20240101 232600;17032.5;17037;17032.25;17037;387
20240101 232700;17036.5;17037;17035;17035;501
20240101 232800;17034.75;17036.5;17034.25;17035;205
20240101 232900;17034.75;17034.75;17032.5;17033;214
20240101 233000;17032.75;17034;17032.5;17033.5;173
20240101 233100;17033.25;17035;17032.5;17033.5;317
20240101 233200;17033.75;17035.75;17033.25;17034.25;265
20240101 233300;17034.75;17036;17034.5;17034.75;120
20240101 233400;17034.5;17035.25;17033.75;17035;153
20240101 233500;17034.75;17034.75;17031.5;17032.25;182
20240101 233600;17032.25;17032.5;17030.5;17031;160
20240101 233700;17030.75;17031.75;17030.75;17031.5;99
20240101 233800;17031.75;17032.25;17030;17030.75;182
20240101 233900;17030.75;17032.25;17030;17032;143
20240101 234000;17032;17033;17031.75;17032.5;267
20240101 234100;17032.5;17033.5;17031.25;17032.5;253
20240101 234200;17032.75;17032.75;17030.25;17031;96
20240101 234300;17031.25;17031.25;17029.25;17029.75;185
20240101 234400;17030.25;17030.25;17029.5;17030;83
20240101 234500;17030;17030;17027.5;17027.5;180
20240101 234600;17027.5;17029.25;17027.5;17028.75;103
20240101 234700;17028.75;17029;17027.75;17029;63
20240101 234800;17029;17029.25;17028.75;17029;27
20240101 234900;17029;17029.25;17027.5;17028;145
20240101 235000;17027.75;17029.5;17027;17029;93
20240101 235100;17029;17029.75;17028.5;17029.25;71
20240101 235200;17029.5;17029.5;17028;17028.5;73
20240101 235300;17028.5;17030;17028.5;17030;39
20240101 235400;17030;17031.25;17029.5;17031;111
20240101 235500;17031;17031.75;17029.75;17030.5;112
20240101 235600;17030.5;17031;17029.75;17030.25;95
20240101 235700;17030.5;17030.75;17030;17030.25;28
20240101 235800;17030;17030.75;17029.25;17029.25;18
20240101 235900;17029.75;17030;17029;17029.75;20
20240102 000000;17029.75;17030;17029.5;17029.75;16
20240102 000100;17029.75;17030.75;17027.5;17028;186
20240102 000200;17028.25;17029.75;17027.25;17028.25;156
20240102 000300;17028;17028.5;17028;17028;16
20240102 000400;17028;17029.75;17028;17029.25;59
20240102 000500;17029.5;17029.5;17029.25;17029.5;22
20240102 000600;17029.25;17029.75;17028.25;17028.25;63
20240102 000700;17028.25;17028.5;17027.25;17028;86
20240102 000800;17028;17029;17027.75;17028;64
20240102 000900;17028;17028.75;17028;17028.25;53
20240102 001000;17028.5;17029.25;17028.25;17029.25;28
20240102 001100;17029.5;17029.5;17028.25;17028.75;33
20240102 001200;17028.5;17028.75;17028;17028.75;27
20240102 001300;17028.5;17029.25;17027.25;17027.25;49
20240102 001400;17027.75;17028;17026.75;17027;107
20240102 001500;17027.5;17028;17027.25;17027.75;52
20240102 001600;17027.5;17028.5;17026.5;17027;91
20240102 001700;17027.5;17028;17027.25;17027.25;60
20240102 001800;17027.5;17028.25;17026.5;17027.25;37
20240102 001900;17027;17027;17026;17026;55
20240102 002000;17026;17026.5;17025;17025.25;109
20240102 002100;17025.25;17026;17024.5;17025.5;57
20240102 002200;17025.5;17025.75;17024.5;17024.5;39
20240102 002300;17025;17025.5;17024.25;17024.75;113
20240102 002400;17025.25;17025.5;17023.75;17024;74
20240102 002500;17024;17025.75;17024;17025.75;72
20240102 002600;17025;17025.5;17024.75;17024.75;25
20240102 002700;17024.75;17025.25;17022.5;17023;172
20240102 002800;17022.5;17022.75;17020.75;17021;221
20240102 002900;17021.5;17021.75;17020.25;17020.5;105
20240102 003000;17020.75;17020.75;17018.5;17019.75;178
20240102 003100;17020;17020;17018.75;17019.25;94
20240102 003200;17019;17019.75;17018.5;17019.25;55
20240102 003300;17019.25;17020;17019.25;17019.75;45
20240102 003400;17019.75;17022;17019.5;17021.75;131
20240102 003500;17021.75;17022.75;17021.75;17022.75;53
20240102 003600;17022.75;17024.75;17022.75;17024.75;123
20240102 003700;17024.75;17025;17024.25;17024.75;106
20240102 003800;17024.75;17026.25;17024.25;17026;102
20240102 003900;17025.75;17027.25;17025.75;17027;184
20240102 004000;17027;17027.5;17026;17027;112
20240102 004100;17027.25;17027.25;17027;17027.25;25
20240102 004200;17027;17027;17023.5;17024.25;117
20240102 004300;17024.25;17024.75;17023.75;17024.75;45
20240102 004400;17024.75;17025.25;17024.5;17025.25;26
20240102 004500;17025.5;17026.25;17025;17026;33
20240102 004600;17026.25;17026.75;17024.75;17025.25;51
20240102 004700;17025.25;17026;17025;17026;26
20240102 004800;17026;17026;17024.25;17024.5;31
20240102 004900;17024.75;17025.5;17024.75;17025.25;18
20240102 005000;17025.25;17026.25;17024.5;17026.25;42
20240102 005100;17026.5;17027.25;17026;17026;112
20240102 005200;17026.75;17027.25;17026.5;17026.75;54
20240102 005300;17027.25;17027.5;17026.5;17026.75;25
20240102 005400;17027;17027.25;17026.75;17027.25;28
20240102 005500;17027;17027;17026;17026.25;29
20240102 005600;17026.25;17026.75;17026.25;17026.5;36
20240102 005700;17026.5;17027.5;17026.5;17027;48
20240102 005800;17027;17027.75;17026.25;17026.25;103
20240102 005900;17026.25;17026.75;17025.75;17026.25;52
20240102 010000;17026.25;17027;17025.75;17027;58
20240102 010100;17026.75;17027.75;17026.25;17027.25;219
20240102 010200;17027;17029.5;17026.5;17029.25;225
20240102 010300;17029.5;17032;17029;17032;189
20240102 010400;17032;17033.25;17031.25;17032.5;232
20240102 010500;17032.5;17037;17032.5;17035.5;420
20240102 010600;17035.5;17038.5;17035.25;17037.75;475
20240102 010700;17037.75;17038.5;17037;17037.25;290
20240102 010800;17037.75;17037.75;17036;17036;177
20240102 010900;17036;17036.75;17033.5;17033.75;147
20240102 011000;17033.75;17033.75;17032;17033;221
20240102 011100;17032.5;17033.5;17031.75;17033.25;184
20240102 011200;17033.25;17033.5;17031.25;17031.75;181
20240102 011300;17031.75;17032.25;17030.75;17031.75;127
20240102 011400;17032;17032.5;17029.5;17030.75;280
20240102 011500;17031;17031;17028.5;17029.25;237
20240102 011600;17029.5;17033;17029.5;17032.75;384
20240102 011700;17032.5;17034.75;17032;17034.75;177
20240102 011800;17034.5;17035;17033.5;17035;86
20240102 011900;17035;17035.5;17033.75;17035.25;80
20240102 012000;17035.25;17035.75;17034.5;17035.5;63
20240102 012100;17035.75;17036.5;17032.75;17032.75;299
20240102 012200;17033;17033.5;17032.25;17032.5;97
20240102 012300;17032.5;17032.75;17031.5;17031.5;74
20240102 012400;17031.75;17033;17031.5;17032.75;55
20240102 012500;17032.75;17033.75;17032.25;17033.25;60
20240102 012600;17033.75;17034;17031.75;17032;67
20240102 012700;17032;17032.75;17031.5;17032.25;84
20240102 012800;17032.25;17032.5;17031.5;17031.75;58
20240102 012900;17031.75;17031.75;17029.5;17030;183
20240102 013000;17030;17030;17027;17029;307
20240102 013100;17029;17031.5;17028.5;17030.75;228
20240102 013200;17031.25;17031.5;17028.75;17029;105
